timestamp,cpu_percent,mem_percent,disk_percent,net_mbps
2024-01-01 00:00:00,64.2594,68.7093,30.5576,262.6259
2024-01-01 00:01:00,64.3238,48.4726,30.5377,330.1378
2024-01-01 00:02:00,28.3408,85.7942,30.8192,84.0612
2024-01-01 00:03:00,43.6136,23.7874,31.1696,227.0222
2024-01-01 00:04:00,32.6352,67.9879,30.8508,146.2710
2024-01-01 00:05:00,23.0998,88.6303,30.7769,150.4741
2024-01-01 00:06:00,53.0502,50.8551,31.0137,243.9984
2024-01-01 00:07:00,62.2285,11.1037,30.8080,213.4583
2024-01-01 00:08:00,19.0698,46.2782,30.9258,81.4566
2024-01-01 00:09:00,58.9346,86.9606,31.0221,332.6783
2024-01-01 00:10:00,89.6510,14.7954,30.4177,520.4620
2024-01-01 00:11:00,41.5086,55.7124,30.2782,142.5165
2024-01-01 00:12:00,36.8512,83.1438,30.3932,218.2582
2024-01-01 00:13:00,29.6032,45.9338,30.0543,146.7861
2024-01-01 00:14:00,10.7574,24.2064,29.7412,10.7006
2024-01-01 00:15:00,74.5410,52.9805,29.4546,418.5540
2024-01-01 00:16:00,64.5730,15.7910,29.7361,309.3776
2024-01-01 00:17:00,17.7289,52.9057,29.7547,90.3238
2024-01-01 00:18:00,41.3921,19.8367,29.6437,179.0750
2024-01-01 00:19:00,26.4027,25.4693,29.8921,98.4185
2024-01-01 00:20:00,38.1576,13.5928,30.1580,138.7554
2024-01-01 00:21:00,37.3178,38.4399,30.2274,119.5751
2024-01-01 00:22:00,27.7279,20.9839,29.8148,116.3342
2024-01-01 00:23:00,68.2074,27.3556,29.4313,343.6882
2024-01-01 00:24:00,89.6577,88.0694,29.9728,308.9576
2024-01-01 00:25:00,66.4513,17.7630,30.1307,232.9485
2024-01-01 00:26:00,5.8307,58.2953,30.1174,34.7713
2024-01-01 00:27:00,32.9929,10.8368,30.0654,133.2817
2024-01-01 00:28:00,69.1666,65.3805,30.5612,400.1421
2024-01-01 00:29:00,38.7138,28.3156,30.4705,226.8682
