timestamp,cpu_percent,mem_percent,disk_percent,net_mbps
2024-01-01 00:00:00,74.9235,11.2977,29.8551,383.9081
2024-01-01 00:01:00,35.4736,46.4500,29.8079,220.9698
2024-01-01 00:02:00,91.5669,57.7323,29.5129,465.4723
2024-01-01 00:03:00,70.6411,13.1386,29.5455,399.2145
2024-01-01 00:04:00,58.1525,20.3004,29.4231,175.1320
2024-01-01 00:05:00,63.6940,29.2011,29.3813,239.0091
2024-01-01 00:06:00,10.0990,21.1886,29.8773,41.6878
2024-01-01 00:07:00,27.0254,67.0403,29.7399,122.9347
2024-01-01 00:08:00,89.4639,20.7555,29.6963,299.6159
2024-01-01 00:09:00,74.6536,33.2526,29.6220,356.3156
2024-01-01 00:10:00,12.6189,12.1112,29.4939,22.3825
2024-01-01 00:11:00,34.0422,25.8079,29.4389,215.4842
2024-01-01 00:12:00,9.8330,84.7475,29.6693,25.2880
2024-01-01 00:13:00,31.3320,74.2017,29.3706,112.2083
2024-01-01 00:14:00,80.6338,21.3304,29.8958,268.1224
2024-01-01 00:15:00,40.0723,38.8887,30.1568,183.1113
2024-01-01 00:16:00,19.4336,21.9308,30.4802,73.3818
2024-01-01 00:17:00,93.3734,89.0840,30.7380,552.1335
2024-01-01 00:18:00,88.2064,17.9719,30.9202,426.2321
2024-01-01 00:19:00,13.8669,10.7702,31.4583,86.9427
2024-01-01 00:20:00,27.4686,80.3301,31.0366,95.0702
2024-01-01 00:21:00,63.9092,15.7503,30.6938,316.2588
2024-01-01 00:22:00,69.0488,59.3928,30.7540,395.4348
2024-01-01 00:23:00,50.1586,10.6150,30.6779,232.1050
2024-01-01 00:24:00,16.5601,81.8897,30.4123,42.3954
2024-01-01 00:25:00,87.0040,27.9664,30.7819,467.4311
2024-01-01 00:26:00,47.8552,68.5026,30.3972,178.8379
2024-01-01 00:27:00,43.1444,13.5856,30.0879,149.3234
2024-01-01 00:28:00,65.7451,48.3489,29.9095,263.9336
2024-01-01 00:29:00,10.0501,50.7955,29.5642,31.1789
2024-01-01 00:30:00,58.6826,32.9074,29.0265,173.8562
2024-01-01 00:31:00,34.7706,31.4952,28.9019,190.3346
2024-01-01 00:32:00,31.7794,14.1028,28.8008,211.0794
2024-01-01 00:33:00,25.7873,55.5852,28.3454,128.4824
2024-01-01 00:34:00,33.0439,76.8598,28.2829,157.0524
2024-01-01 00:35:00,74.1212,86.5661,27.9834,380.7791
2024-01-01 00:36:00,92.7388,35.9628,28.2386,488.8343
2024-01-01 00:37:00,41.4372,47.5313,28.2492,287.9729
2024-01-01 00:38:00,47.5911,62.9744,28.1934,223.2766
2024-01-01 00:39:00,84.5875,56.0628,27.6979,395.2166
2024-01-01 00:40:00,94.9820,30.9412,28.1639,287.9022
2024-01-01 00:41:00,37.5378,16.0690,28.3453,151.3248
2024-01-01 00:42:00,39.9772,20.4517,28.6556,184.3140
2024-01-01 00:43:00,60.4193,43.3902,29.4621,285.7750
2024-01-01 00:44:00,76.2530,42.8313,29.8000,370.6924
2024-01-01 00:45:00,12.6556,72.5146,29.7505,29.8749
2024-01-01 00:46:00,84.0836,45.8322,30.3458,363.9527
2024-01-01 00:47:00,23.9850,48.6668,30.6174,53.0112
2024-01-01 00:48:00,53.8632,69.4951,30.7456,232.3408
2024-01-01 00:49:00,52.6815,51.0152,31.1245,195.9376
2024-01-01 00:50:00,85.0535,44.5629,31.2996,408.3051
2024-01-01 00:51:00,24.6904,75.1178,31.5916,92.2230
2024-01-01 00:52:00,77.0897,10.6967,31.4344,300.9170
2024-01-01 00:53:00,64.8527,32.3090,31.3221,346.7784
2024-01-01 00:54:00,67.6734,34.5420,31.1417,362.1529
2024-01-01 00:55:00,24.0780,13.5889,31.1892,178.7286
2024-01-01 00:56:00,9.4477,21.7456,31.2580,70.8140
2024-01-01 00:57:00,26.1010,79.1952,31.0066,107.1029
2024-01-01 00:58:00,5.7436,25.1088,30.9079,0.0000
2024-01-01 00:59:00,65.9086,29.7987,30.6100,291.6888
2024-01-01 01:00:00,93.4749,42.8078,30.7657,285.7538
2024-01-01 01:01:00,87.0973,86.5218,30.6115,276.4582
2024-01-01 01:02:00,6.9920,26.0558,30.5903,19.8679
2024-01-01 01:03:00,46.4763,65.9544,30.5712,205.5284
2024-01-01 01:04:00,23.8127,83.2313,30.9902,146.6457
2024-01-01 01:05:00,31.9323,64.0970,31.6080,153.7404
2024-01-01 01:06:00,12.7234,46.1473,31.6510,53.3623
2024-01-01 01:07:00,40.5362,19.6220,31.7376,212.8283
2024-01-01 01:08:00,58.5792,84.0143,31.4505,279.1457
2024-01-01 01:09:00,27.7397,81.4212,31.5927,101.8318
2024-01-01 01:10:00,65.5952,50.9707,31.7122,328.7159
2024-01-01 01:11:00,42.1636,77.1616,31.8169,214.4693
2024-01-01 01:12:00,18.9227,83.9539,31.5343,70.3165
2024-01-01 01:13:00,12.7443,40.5276,31.3210,43.3025
2024-01-01 01:14:00,28.9820,26.2259,31.5565,163.2368
2024-01-01 01:15:00,55.6855,64.4447,31.4576,319.1127
2024-01-01 01:16:00,92.5118,25.0350,31.2040,375.3040
2024-01-01 01:17:00,90.9598,70.1990,31.6753,275.5409
2024-01-01 01:18:00,41.4202,34.6047,30.9485,193.2058
2024-01-01 01:19:00,37.6281,56.9693,31.1745,204.4189
2024-01-01 01:20:00,63.3257,20.2517,30.8687,344.3195
2024-01-01 01:21:00,52.8830,54.4622,31.2573,208.8285
2024-01-01 01:22:00,65.6133,22.9319,31.5986,296.1549
2024-01-01 01:23:00,32.4688,72.6736,31.6010,140.4295
2024-01-01 01:24:00,86.8093,65.0356,31.1289,498.2291
2024-01-01 01:25:00,55.0434,83.6216,31.2743,274.0822
2024-01-01 01:26:00,73.7069,37.2973,31.3876,217.2140
2024-01-01 01:27:00,16.6744,66.4001,31.6776,42.0216
2024-01-01 01:28:00,14.1552,25.1142,31.0999,17.6859
2024-01-01 01:29:00,89.6290,33.8165,31.2803,545.0418
2024-01-01 01:30:00,25.5721,39.2775,31.5975,126.6403
2024-01-01 01:31:00,31.1588,50.1918,31.7901,112.0828
2024-01-01 01:32:00,73.3814,43.0914,31.4977,299.0416
2024-01-01 01:33:00,5.0350,52.7510,31.4133,34.2183
2024-01-01 01:34:00,63.4953,51.0551,31.5732,227.5933
2024-01-01 01:35:00,46.7329,53.8403,31.4125,238.6216
2024-01-01 01:36:00,74.5618,17.8082,31.4434,315.6179
2024-01-01 01:37:00,54.5576,57.4527,31.1740,161.1299
2024-01-01 01:38:00,46.0166,69.4699,31.0585,209.3219
2024-01-01 01:39:00,20.9774,32.9384,31.3372,101.3307
2024-01-01 01:40:00,74.3336,24.6362,30.7536,424.9990
2024-01-01 01:41:00,25.3281,78.3581,31.3499,140.3391
2024-01-01 01:42:00,94.2848,73.5342,31.2890,504.2620
2024-01-01 01:43:00,32.0210,37.3267,31.4897,92.7656
2024-01-01 01:44:00,25.6861,27.7493,31.5655,116.4704
2024-01-01 01:45:00,62.2055,62.2980,31.2296,303.8669
2024-01-01 01:46:00,18.0230,28.1206,30.8694,102.1467
