timestamp,cpu_percent,mem_percent,disk_percent,net_mbps
2024-01-01 00:00:00,15.6846,76.2078,30.0824,57.5012
2024-01-01 00:01:00,38.1015,11.0583,30.0810,194.7285
2024-01-01 00:02:00,18.0049,54.9217,30.6823,66.4343
2024-01-01 00:03:00,26.6014,76.8624,30.2763,162.2751
2024-01-01 00:04:00,92.0440,70.6217,30.3056,376.7071
2024-01-01 00:05:00,93.8906,17.2728,30.6735,396.4679
2024-01-01 00:06:00,24.3133,28.9810,30.6226,123.2346
2024-01-01 00:07:00,58.3720,26.4647,30.7470,307.5399
2024-01-01 00:08:00,73.1666,45.2730,30.6818,452.2247
2024-01-01 00:09:00,27.7394,77.1741,30.8710,92.5206
2024-01-01 00:10:00,29.7129,51.4647,30.8917,72.6800
2024-01-01 00:11:00,15.1681,49.3276,30.8680,108.5142
2024-01-01 00:12:00,25.6528,35.2098,31.4352,107.8678
2024-01-01 00:13:00,79.1370,79.7070,31.7219,345.7659
2024-01-01 00:14:00,60.4503,77.0225,31.4250,404.1596
2024-01-01 00:15:00,9.2468,86.6669,31.0114,18.2250
2024-01-01 00:16:00,78.2000,26.4488,30.9881,364.0812
2024-01-01 00:17:00,37.4112,84.8237,31.0144,227.0721
2024-01-01 00:18:00,63.0420,33.6350,30.4360,310.7428
2024-01-01 00:19:00,67.1089,41.9491,30.4526,220.2302
2024-01-01 00:20:00,72.9533,60.3943,30.0713,346.6830
2024-01-01 00:21:00,37.0537,81.6270,29.5937,173.1519
2024-01-01 00:22:00,36.1317,52.4686,29.8937,125.4332
2024-01-01 00:23:00,5.3932,50.1963,29.4573,17.2053
2024-01-01 00:24:00,11.6414,35.3458,29.6307,57.9889
2024-01-01 00:25:00,83.9177,10.4257,29.5030,412.2757
2024-01-01 00:26:00,31.9518,51.6625,29.0611,155.4771
2024-01-01 00:27:00,80.1318,36.2136,28.7433,431.0552
2024-01-01 00:28:00,7.2759,74.0160,28.9326,82.6635
2024-01-01 00:29:00,40.9967,18.8131,28.9219,236.6119
2024-01-01 00:30:00,33.8262,41.0502,29.3648,160.1601
2024-01-01 00:31:00,94.1361,59.8244,29.0537,511.6247
2024-01-01 00:32:00,89.7084,31.3390,28.7928,561.6611
2024-01-01 00:33:00,40.4818,20.2077,29.1214,259.2213
2024-01-01 00:34:00,75.2318,49.1320,29.5275,325.9718
2024-01-01 00:35:00,94.6503,24.0109,29.6888,566.5972
2024-01-01 00:36:00,36.0954,40.3277,30.3173,166.3262
2024-01-01 00:37:00,90.9784,21.1258,30.0887,478.8522
2024-01-01 00:38:00,48.2693,53.7826,29.7436,237.5204
2024-01-01 00:39:00,22.1331,17.3866,29.8791,97.2077
2024-01-01 00:40:00,9.7533,89.9895,30.1915,47.5253
2024-01-01 00:41:00,88.3286,15.2853,30.3852,345.3368
2024-01-01 00:42:00,5.7805,19.2212,30.6084,16.9288
2024-01-01 00:43:00,92.4754,71.0210,30.1745,303.1629
2024-01-01 00:44:00,16.7011,29.2439,29.9604,83.7293
2024-01-01 00:45:00,82.0131,14.6543,29.9156,452.2012
2024-01-01 00:46:00,49.0634,34.0372,29.9834,279.9129
2024-01-01 00:47:00,18.4102,13.5847,30.0568,160.0397
2024-01-01 00:48:00,68.6090,63.4243,30.1067,334.5386
2024-01-01 00:49:00,42.9784,78.4964,30.3169,145.5240
2024-01-01 00:50:00,8.7092,86.7469,30.5841,25.3574
2024-01-01 00:51:00,79.0609,15.2009,29.9261,471.6718
2024-01-01 00:52:00,55.4829,21.1411,29.9762,276.3472
2024-01-01 00:53:00,63.0363,30.3120,30.6466,333.3247
2024-01-01 00:54:00,45.6570,49.5205,30.6032,181.4379
2024-01-01 00:55:00,53.1690,14.0028,30.3469,248.1233
2024-01-01 00:56:00,50.4351,39.7947,30.1859,207.6200
2024-01-01 00:57:00,16.1175,56.1155,30.4904,63.3346
2024-01-01 00:58:00,7.6442,34.6784,30.5224,21.9482
2024-01-01 00:59:00,33.5906,62.5281,30.3871,152.1497
2024-01-01 01:00:00,71.4450,77.1977,30.7235,293.5862
2024-01-01 01:01:00,61.3988,10.0548,31.1070,186.4139
2024-01-01 01:02:00,40.5858,24.7518,31.5893,215.3814
2024-01-01 01:03:00,67.8341,70.4670,31.4744,345.5005
2024-01-01 01:04:00,26.3181,16.6939,31.3175,97.7308
2024-01-01 01:05:00,79.0396,77.9036,31.1841,329.8727
2024-01-01 01:06:00,37.9513,29.7640,31.1378,210.7025
2024-01-01 01:07:00,6.3025,51.3032,30.4246,57.6443
2024-01-01 01:08:00,24.4684,16.5532,30.6554,140.6118
2024-01-01 01:09:00,10.9783,79.1418,30.7384,43.0995
2024-01-01 01:10:00,32.9259,73.2456,30.7828,173.5439
2024-01-01 01:11:00,22.5060,72.8722,30.7445,85.8120
2024-01-01 01:12:00,74.7338,86.1636,30.7791,384.5914
2024-01-01 01:13:00,46.8735,48.4625,30.6078,239.9717
2024-01-01 01:14:00,94.9479,25.9513,30.3365,409.7287
2024-01-01 01:15:00,66.5493,56.4455,30.5862,294.0466
2024-01-01 01:16:00,11.0821,33.2453,30.7159,47.8919
2024-01-01 01:17:00,40.8342,17.7268,30.4809,133.2476
2024-01-01 01:18:00,36.5509,36.1571,29.8797,143.4504
2024-01-01 01:19:00,68.2571,18.1511,29.9480,335.2545
2024-01-01 01:20:00,85.2431,55.1549,29.8624,454.4452
2024-01-01 01:21:00,14.3126,16.2608,29.6994,72.6348
2024-01-01 01:22:00,54.0490,12.4358,29.4726,242.3806
2024-01-01 01:23:00,74.9313,17.4722,29.7205,415.4631
2024-01-01 01:24:00,21.0420,36.2953,30.2934,126.7279
2024-01-01 01:25:00,12.1665,64.9149,30.1816,74.9627
