timestamp,cpu_percent,mem_percent,disk_percent,net_mbps
2024-01-01 00:00:00,63.8996,58.9044,30.2329,267.9044
2024-01-01 00:01:00,34.1971,78.1689,29.8488,149.7972
2024-01-01 00:02:00,16.2051,85.2835,30.3627,84.8145
2024-01-01 00:03:00,76.4729,52.1263,30.1176,382.4354
2024-01-01 00:04:00,6.1669,44.7465,30.2611,18.8803
2024-01-01 00:05:00,84.6690,53.5538,30.3788,372.6514
2024-01-01 00:06:00,48.6936,25.6796,29.9153,249.1268
2024-01-01 00:07:00,57.8859,15.1674,29.8484,218.3840
2024-01-01 00:08:00,20.7053,88.8615,29.7139,137.0268
2024-01-01 00:09:00,64.9303,47.1678,29.5934,235.2338
2024-01-01 00:10:00,13.2559,44.0697,29.5902,67.9719
2024-01-01 00:11:00,67.0090,80.5316,30.2823,202.4277
2024-01-01 00:12:00,54.3400,72.2407,30.3123,184.9958
2024-01-01 00:13:00,86.0066,51.2664,30.3783,288.0710
2024-01-01 00:14:00,24.2643,60.2672,30.5547,105.9560
2024-01-01 00:15:00,45.2136,88.6970,30.9743,205.3920
2024-01-01 00:16:00,68.0066,29.7579,30.4050,285.0371
2024-01-01 00:17:00,24.6164,76.6301,30.2999,72.1113
2024-01-01 00:18:00,92.8031,62.3095,30.2247,330.0783
2024-01-01 00:19:00,48.5616,30.0772,30.4081,138.1778
2024-01-01 00:20:00,62.0993,39.2873,30.6807,168.9667
2024-01-01 00:21:00,8.9101,63.3681,29.9008,37.8622
2024-01-01 00:22:00,84.5410,28.8177,30.1826,444.3626
2024-01-01 00:23:00,73.8766,80.6848,30.1649,368.6744
2024-01-01 00:24:00,14.6206,81.0290,29.8152,88.7115
2024-01-01 00:25:00,57.8184,30.3366,30.1379,292.6766
2024-01-01 00:26:00,73.8630,71.5583,30.4378,366.3765
2024-01-01 00:27:00,34.4957,47.9067,30.6292,71.2303
2024-01-01 00:28:00,85.3555,53.4406,30.9151,263.5785
2024-01-01 00:29:00,80.9275,49.7287,30.6622,351.5290
2024-01-01 00:30:00,68.5434,19.0383,30.6555,332.5203
2024-01-01 00:31:00,81.8592,31.4574,30.2410,444.5905
2024-01-01 00:32:00,77.0871,79.3883,30.1876,402.6275
2024-01-01 00:33:00,93.5079,58.9017,31.0130,360.7548
2024-01-01 00:34:00,17.9164,46.9929,31.2506,102.8335
2024-01-01 00:35:00,13.2860,42.8001,30.6114,61.7891
2024-01-01 00:36:00,77.2879,41.7628,30.3970,443.2454
2024-01-01 00:37:00,36.7716,20.4314,30.7443,194.0097
2024-01-01 00:38:00,36.0978,68.2571,31.1988,166.9188
2024-01-01 00:39:00,47.4514,53.3179,30.9251,230.7284
2024-01-01 00:40:00,49.0248,30.4507,30.6742,203.9731
2024-01-01 00:41:00,63.3090,73.6463,30.8281,241.4611
2024-01-01 00:42:00,81.3361,23.9694,31.6526,285.0298
2024-01-01 00:43:00,57.0304,59.7210,31.5168,257.7401
2024-01-01 00:44:00,89.2069,45.3706,31.3943,413.8232
2024-01-01 00:45:00,55.0053,45.3766,31.5641,255.9978
2024-01-01 00:46:00,85.8273,89.5509,31.9535,399.7368
2024-01-01 00:47:00,8.4306,70.6757,31.8128,25.6795
2024-01-01 00:48:00,70.9770,10.1395,31.8461,400.8498
2024-01-01 00:49:00,61.8428,64.9899,31.7286,265.4735
2024-01-01 00:50:00,32.6969,13.0183,31.7046,116.7583
2024-01-01 00:51:00,39.4007,88.2996,31.2530,176.7918
2024-01-01 00:52:00,58.3100,32.1886,31.0293,225.2106
2024-01-01 00:53:00,19.7303,88.9212,31.0075,48.4651
2024-01-01 00:54:00,65.4105,18.4890,31.0945,319.7497
2024-01-01 00:55:00,63.0094,49.4066,31.0855,205.5422
2024-01-01 00:56:00,75.8033,20.6581,31.0895,431.1857
2024-01-01 00:57:00,64.5548,87.1590,31.7402,269.5834
2024-01-01 00:58:00,51.3820,20.3496,31.6210,214.1635
2024-01-01 00:59:00,35.9004,41.5893,31.4599,145.9597
2024-01-01 01:00:00,24.5912,27.7267,31.3983,79.0293
2024-01-01 01:01:00,6.0432,26.0511,32.0337,14.0687
2024-01-01 01:02:00,49.4791,86.2199,32.0495,220.6145
2024-01-01 01:03:00,61.1523,15.9045,31.7941,297.3710
2024-01-01 01:04:00,26.9626,62.9393,31.2966,130.7850
2024-01-01 01:05:00,52.0597,27.3917,31.2014,258.9152
2024-01-01 01:06:00,39.8579,12.1734,31.2291,180.9765
2024-01-01 01:07:00,64.0663,45.6398,31.4460,234.0644
2024-01-01 01:08:00,52.3261,83.3381,31.9496,172.4337
2024-01-01 01:09:00,29.9545,45.0930,32.0595,123.5671
2024-01-01 01:10:00,58.8254,81.3843,32.3972,306.3592
2024-01-01 01:11:00,17.4102,31.2708,32.3993,85.9405
2024-01-01 01:12:00,75.1082,35.0246,32.3178,416.1641
2024-01-01 01:13:00,45.2204,31.0430,32.0184,234.4885
2024-01-01 01:14:00,27.8699,75.5944,32.2706,113.4304
2024-01-01 01:15:00,34.0911,14.6775,32.6048,178.5873
2024-01-01 01:16:00,57.2888,10.3742,32.9200,226.8677
2024-01-01 01:17:00,85.8231,44.0441,33.1957,253.8394
2024-01-01 01:18:00,29.3632,43.3321,33.5726,208.0434
2024-01-01 01:19:00,52.6868,18.7627,33.3316,167.8315
2024-01-01 01:20:00,21.6608,28.8669,33.3587,106.2233
2024-01-01 01:21:00,92.5721,74.4600,33.8952,533.4322
2024-01-01 01:22:00,94.5503,74.6647,33.8468,459.5132
2024-01-01 01:23:00,13.7037,17.1717,34.2666,30.3870
2024-01-01 01:24:00,39.3393,24.6769,34.2868,181.3154
2024-01-01 01:25:00,12.6371,15.1990,34.0680,56.9411
2024-01-01 01:26:00,27.1124,76.0303,34.0147,153.3484
2024-01-01 01:27:00,45.6039,21.5368,34.2945,127.7726
2024-01-01 01:28:00,87.6723,56.4481,34.9486,325.7916
2024-01-01 01:29:00,19.3381,63.8115,34.4372,92.6885
2024-01-01 01:30:00,93.5466,30.3336,34.5531,311.9379
2024-01-01 01:31:00,10.3216,26.8127,34.6897,54.4139
2024-01-01 01:32:00,40.3648,27.9186,34.3733,223.3676
2024-01-01 01:33:00,20.2674,28.4422,34.2000,93.4250
2024-01-01 01:34:00,48.5245,36.9340,34.5063,221.4837
2024-01-01 01:35:00,70.8354,74.8451,34.6856,421.6811
2024-01-01 01:36:00,44.0420,51.6968,34.5356,125.5690
2024-01-01 01:37:00,67.0777,59.7697,34.5285,223.7577
2024-01-01 01:38:00,86.1193,40.3031,34.7229,404.2552
2024-01-01 01:39:00,13.7493,36.3108,34.8729,51.3600
2024-01-01 01:40:00,74.8732,19.6345,34.7256,367.6470
2024-01-01 01:41:00,68.2385,11.6416,34.6015,376.4036
2024-01-01 01:42:00,34.4342,41.3910,34.3797,127.0996
2024-01-01 01:43:00,11.4785,85.1562,34.2305,71.8767
2024-01-01 01:44:00,60.1057,81.2153,34.1381,206.9705
2024-01-01 01:45:00,38.5723,30.7498,34.4069,152.6431
2024-01-01 01:46:00,62.4751,14.7585,34.6406,253.8971
2024-01-01 01:47:00,45.2612,60.1154,34.5497,217.3527
2024-01-01 01:48:00,37.1833,65.7919,34.2429,112.4221
2024-01-01 01:49:00,17.1908,31.8478,34.2100,105.9272
2024-01-01 01:50:00,60.8895,18.5207,34.0024,272.3843
2024-01-01 01:51:00,21.7723,33.2590,33.8594,64.3336
2024-01-01 01:52:00,73.7717,81.3772,34.2082,356.6393
2024-01-01 01:53:00,90.1693,58.5291,34.3225,474.6143
2024-01-01 01:54:00,8.9468,16.8216,34.1276,60.2149
