timestamp,cpu_percent,mem_percent,disk_percent,net_mbps
2024-01-01 00:00:00,86.6165,49.8149,30.4115,444.0655
2024-01-01 00:01:00,37.4449,46.6298,30.4208,170.5854
2024-01-01 00:02:00,39.9939,52.7266,30.6852,232.7022
2024-01-01 00:03:00,27.1161,42.0729,30.2086,86.1378
2024-01-01 00:04:00,64.3644,78.2225,30.3203,377.8048
2024-01-01 00:05:00,45.2752,47.5265,30.4005,291.8273
2024-01-01 00:06:00,63.6880,56.8705,30.0791,286.8308
2024-01-01 00:07:00,19.6878,29.2001,29.8426,83.1431
2024-01-01 00:08:00,57.9527,61.0222,29.7161,296.3670
2024-01-01 00:09:00,24.0396,42.0913,29.5894,45.6343
2024-01-01 00:10:00,34.2614,67.9059,29.5252,113.3163
2024-01-01 00:11:00,58.8893,73.5033,29.7848,207.6113
2024-01-01 00:12:00,55.3682,67.1745,29.8921,215.5472
2024-01-01 00:13:00,67.7819,86.3223,29.7937,232.0590
2024-01-01 00:14:00,36.1625,64.6423,29.8267,136.6357
2024-01-01 00:15:00,23.0643,27.9666,30.0532,95.8560
2024-01-01 00:16:00,9.8396,12.7775,29.9282,51.1195
2024-01-01 00:17:00,65.4112,65.7913,29.7889,336.0173
2024-01-01 00:18:00,10.2804,35.8944,29.0595,78.0120
2024-01-01 00:19:00,26.1843,22.9392,29.4839,134.5123
2024-01-01 00:20:00,65.4820,31.0587,29.1368,221.4959
2024-01-01 00:21:00,7.0309,51.2934,29.2577,30.7097
2024-01-01 00:22:00,64.8082,10.4950,29.1627,258.6697
2024-01-01 00:23:00,81.2748,79.1864,29.7503,422.2948
2024-01-01 00:24:00,43.9721,19.6450,29.7008,150.4908
2024-01-01 00:25:00,52.5740,72.4086,29.6835,222.1146
2024-01-01 00:26:00,83.3798,23.1443,30.0294,369.7446
2024-01-01 00:27:00,71.3413,26.7835,29.9479,244.8653
2024-01-01 00:28:00,81.6970,13.1925,29.8671,263.9891
2024-01-01 00:29:00,53.6463,60.5684,29.9350,230.8410
2024-01-01 00:30:00,26.7980,44.9473,29.8448,135.7902
2024-01-01 00:31:00,57.4101,41.7451,30.1412,308.8989
2024-01-01 00:32:00,30.3649,29.7843,29.8122,145.3536
2024-01-01 00:33:00,51.5525,71.7054,29.9405,252.6430
2024-01-01 00:34:00,9.7898,57.1247,29.9433,33.2879
2024-01-01 00:35:00,58.6515,51.4935,30.1193,210.0797
2024-01-01 00:36:00,42.1881,64.8096,29.8937,201.0414
2024-01-01 00:37:00,69.2987,63.8857,29.7074,214.4237
2024-01-01 00:38:00,84.7439,69.1100,29.6844,303.9282
2024-01-01 00:39:00,69.2036,23.3741,29.5157,352.5077
2024-01-01 00:40:00,18.0423,16.3618,29.5518,86.0100
2024-01-01 00:41:00,94.3065,27.7274,29.9462,478.8998
2024-01-01 00:42:00,25.5844,85.3926,30.3463,94.7997
2024-01-01 00:43:00,94.8697,42.9530,29.7766,402.1528
2024-01-01 00:44:00,60.7234,73.1831,30.1630,186.9211
2024-01-01 00:45:00,80.1332,34.5024,30.0589,484.9557
2024-01-01 00:46:00,60.0689,41.8219,29.6479,155.9107
2024-01-01 00:47:00,54.2727,69.3667,29.8108,300.8079
2024-01-01 00:48:00,24.3814,61.1461,29.9514,137.8419
2024-01-01 00:49:00,14.7476,24.1313,30.6845,67.4860
2024-01-01 00:50:00,27.6514,40.0193,30.3871,105.3443
2024-01-01 00:51:00,38.2361,80.3647,30.5798,178.2971
2024-01-01 00:52:00,15.7881,61.9514,30.5959,79.2351
2024-01-01 00:53:00,76.5460,81.5363,30.3124,346.8474
2024-01-01 00:54:00,47.3562,80.8706,30.7774,131.7777
2024-01-01 00:55:00,25.2503,61.4411,30.2699,139.3706
2024-01-01 00:56:00,76.2577,58.9285,30.0368,428.5087
2024-01-01 00:57:00,18.3110,32.1052,29.9408,90.5439
2024-01-01 00:58:00,51.2160,75.8520,30.2341,287.4439
2024-01-01 00:59:00,43.5030,88.8518,30.4669,169.4288
2024-01-01 01:00:00,88.8564,84.9321,30.5281,513.8790
2024-01-01 01:01:00,85.0094,10.4955,30.3963,518.2216
2024-01-01 01:02:00,72.8484,58.4261,30.9820,396.4325
2024-01-01 01:03:00,11.3647,89.1425,30.6224,53.0569
2024-01-01 01:04:00,40.6267,60.1222,30.8147,184.3806
2024-01-01 01:05:00,43.5894,31.7194,31.0202,222.0239
2024-01-01 01:06:00,45.8324,71.5837,30.8484,234.2008
2024-01-01 01:07:00,57.4490,27.4759,30.7315,308.8142
2024-01-01 01:08:00,91.3331,13.2173,30.5292,262.6716
2024-01-01 01:09:00,46.3927,84.8984,30.7731,259.9312
2024-01-01 01:10:00,14.9944,47.3566,30.6646,58.3126
2024-01-01 01:11:00,29.7087,65.4349,31.3216,83.8574
2024-01-01 01:12:00,11.6878,42.7584,30.7652,58.0981
2024-01-01 01:13:00,77.1257,73.1380,30.6641,278.1390
2024-01-01 01:14:00,10.5873,33.9170,30.7391,96.0575
2024-01-01 01:15:00,80.1750,76.8637,30.3760,475.0867
2024-01-01 01:16:00,41.8180,79.9056,29.8342,137.9997
2024-01-01 01:17:00,83.7093,68.1383,29.7909,466.5641
2024-01-01 01:18:00,79.4350,12.1698,29.4853,427.9493
2024-01-01 01:19:00,94.3705,73.9373,29.4999,369.3079
2024-01-01 01:20:00,68.9439,19.1258,29.8725,370.3483
2024-01-01 01:21:00,20.0783,60.8539,29.4002,63.7258
2024-01-01 01:22:00,66.1885,59.5103,29.4726,338.1547
2024-01-01 01:23:00,20.7490,33.3612,29.0254,122.8499
2024-01-01 01:24:00,33.1755,66.6307,29.0642,160.8018
2024-01-01 01:25:00,31.1953,14.4725,28.9792,160.5286
2024-01-01 01:26:00,21.7722,87.3207,28.1462,112.6968
2024-01-01 01:27:00,71.0873,34.2476,27.7550,339.1577
2024-01-01 01:28:00,38.4098,51.2279,27.4653,261.1986
2024-01-01 01:29:00,65.0993,67.8768,27.0713,313.1072
2024-01-01 01:30:00,62.7535,71.6860,27.1345,348.9020
2024-01-01 01:31:00,90.2314,66.9583,26.8542,339.0467
2024-01-01 01:32:00,85.4684,29.3428,26.8982,419.3428
2024-01-01 01:33:00,92.7560,87.6316,26.5225,396.1482
2024-01-01 01:34:00,65.3260,67.7973,26.6903,333.6515
2024-01-01 01:35:00,33.8354,71.7358,26.8612,163.5065
2024-01-01 01:36:00,33.7717,61.6175,26.4490,170.8346
2024-01-01 01:37:00,55.6839,26.8313,25.6642,224.4772
2024-01-01 01:38:00,19.0625,62.1920,25.8812,68.3555
2024-01-01 01:39:00,64.7299,65.9788,25.4455,348.8018
2024-01-01 01:40:00,38.3208,81.4438,25.5694,177.9952
2024-01-01 01:41:00,81.9980,31.0924,24.9620,262.8876
2024-01-01 01:42:00,79.7336,51.1456,25.2230,429.9935
2024-01-01 01:43:00,51.2300,58.2335,25.5991,168.6903
2024-01-01 01:44:00,81.8282,41.8415,25.6484,492.1730
2024-01-01 01:45:00,12.6743,80.6302,25.1768,22.7247
2024-01-01 01:46:00,71.8381,80.5635,25.0584,305.7008
2024-01-01 01:47:00,43.7349,30.2838,24.7414,190.2682
2024-01-01 01:48:00,48.7686,52.7094,25.3929,141.3395
2024-01-01 01:49:00,45.3625,59.2102,26.1183,228.8198
2024-01-01 01:50:00,80.7296,44.7780,26.9636,363.6751
2024-01-01 01:51:00,69.9882,89.0973,27.0446,387.9093
2024-01-01 01:52:00,87.2590,85.0682,26.9748,360.4332
2024-01-01 01:53:00,35.4805,74.0904,26.9005,106.4532
2024-01-01 01:54:00,48.4364,35.3274,26.8263,181.0527
