timestamp,cpu_percent,mem_percent,disk_percent,net_mbps
2024-01-01 00:00:00,21.8794,70.8383,30.2933,61.6118
2024-01-01 00:01:00,51.8821,42.9597,30.2929,194.7993
2024-01-01 00:02:00,68.1188,26.1835,30.5010,323.9230
2024-01-01 00:03:00,47.9632,71.7419,30.6414,237.5653
2024-01-01 00:04:00,68.2704,13.7160,30.4825,300.0281
2024-01-01 00:05:00,15.7315,31.8665,31.0255,76.3565
2024-01-01 00:06:00,62.2421,79.3809,31.0436,246.5693
2024-01-01 00:07:00,7.1533,70.5390,30.8353,1.4453
2024-01-01 00:08:00,74.9219,56.6250,30.8901,267.2392
2024-01-01 00:09:00,59.5437,52.0621,30.7156,174.3249
2024-01-01 00:10:00,8.8030,69.5438,30.6290,57.0039
2024-01-01 00:11:00,78.7501,58.0132,30.8737,377.4251
2024-01-01 00:12:00,44.1479,84.4724,31.0576,280.9991
2024-01-01 00:13:00,93.8234,51.4150,31.1487,418.6387
2024-01-01 00:14:00,34.3084,10.6037,31.3664,200.2738
2024-01-01 00:15:00,10.9117,80.5032,31.6324,57.6582
2024-01-01 00:16:00,84.2903,71.1618,31.4364,295.6404
2024-01-01 00:17:00,51.5767,15.7842,31.3960,178.8572
2024-01-01 00:18:00,19.5561,19.0447,31.5191,107.5113
2024-01-01 00:19:00,69.8360,17.8658,31.3621,390.2919
2024-01-01 00:20:00,84.2128,12.1767,30.6825,453.4368
2024-01-01 00:21:00,17.2109,65.7280,31.0189,95.1527
2024-01-01 00:22:00,18.9351,14.0054,30.7973,98.0900
2024-01-01 00:23:00,91.1177,17.6379,30.6126,536.3393
2024-01-01 00:24:00,6.1596,21.1748,30.0249,49.1805
2024-01-01 00:25:00,11.2904,31.6756,29.7870,33.4194
2024-01-01 00:26:00,79.4740,58.3453,29.8809,346.4428
2024-01-01 00:27:00,88.7143,65.2524,29.9453,437.3024
2024-01-01 00:28:00,40.7316,20.9927,29.7679,156.2891
2024-01-01 00:29:00,54.6220,62.9737,30.0828,308.8330
2024-01-01 00:30:00,92.9248,31.2470,30.0936,512.5293
2024-01-01 00:31:00,44.6920,46.4603,29.9012,199.7929
2024-01-01 00:32:00,64.2002,12.1095,30.1104,339.4981
2024-01-01 00:33:00,69.4249,43.2709,30.5201,203.1748
2024-01-01 00:34:00,59.1391,44.9007,30.7465,214.9454
2024-01-01 00:35:00,27.5544,19.6362,31.4717,186.6840
