timestamp,cpu_percent,mem_percent,disk_percent,net_mbps
2024-01-01 00:00:00,76.8489,45.2333,30.2060,356.8310
2024-01-01 00:01:00,44.1851,30.2457,30.6582,218.4288
2024-01-01 00:02:00,58.0168,74.2879,30.6701,280.5186
2024-01-01 00:03:00,88.8381,83.2274,30.8446,302.3087
2024-01-01 00:04:00,9.6108,27.6810,30.6323,32.7243
2024-01-01 00:05:00,41.8073,74.8981,30.6953,213.8105
2024-01-01 00:06:00,11.2518,10.7116,30.9173,11.3913
2024-01-01 00:07:00,93.6279,51.5555,31.3328,438.5730
2024-01-01 00:08:00,67.4784,37.7511,31.2687,214.6678
2024-01-01 00:09:00,76.3570,72.0641,31.3810,271.5258
2024-01-01 00:10:00,28.3075,35.5412,31.7068,96.3493
2024-01-01 00:11:00,79.5883,76.8551,31.5631,298.4108
2024-01-01 00:12:00,93.1521,88.4084,31.4373,472.8703
2024-01-01 00:13:00,11.3059,16.1923,31.8071,80.3964
2024-01-01 00:14:00,90.5290,76.9560,31.7210,338.4374
2024-01-01 00:15:00,64.1872,18.0600,32.2483,329.4419
2024-01-01 00:16:00,24.9941,51.7452,32.0617,107.8671
2024-01-01 00:17:00,66.1876,21.3473,32.1019,316.6924
2024-01-01 00:18:00,45.5278,34.3555,32.4642,275.8201
2024-01-01 00:19:00,50.5350,56.1696,32.1428,283.1126
2024-01-01 00:20:00,63.8448,75.6601,32.2019,219.4079
2024-01-01 00:21:00,82.6072,46.8836,31.3833,370.8026
2024-01-01 00:22:00,84.1867,56.0295,31.6087,283.7293
2024-01-01 00:23:00,35.4666,16.5801,30.9465,140.3396
2024-01-01 00:24:00,80.0874,40.5797,30.7890,413.3853
2024-01-01 00:25:00,59.5867,26.2642,31.1252,320.2179
2024-01-01 00:26:00,30.1560,47.9580,30.9603,178.3348
2024-01-01 00:27:00,60.9219,43.5411,30.8821,246.1344
2024-01-01 00:28:00,21.8201,88.3366,30.4684,109.7427
2024-01-01 00:29:00,9.4028,18.7669,30.0948,63.6285
2024-01-01 00:30:00,13.1877,42.6326,30.0169,83.8803
2024-01-01 00:31:00,33.4092,39.2150,29.9243,129.2469
2024-01-01 00:32:00,70.4298,20.3178,30.1855,396.4295
2024-01-01 00:33:00,72.9465,21.3590,30.2410,226.7412
2024-01-01 00:34:00,37.1854,38.8895,30.2723,164.0776
2024-01-01 00:35:00,63.8630,56.9549,30.3304,344.7983
2024-01-01 00:36:00,81.9904,41.1774,30.7632,284.0063
2024-01-01 00:37:00,49.5562,20.4398,30.7073,280.6727
2024-01-01 00:38:00,68.5055,13.1467,30.1270,383.9829
2024-01-01 00:39:00,11.7447,88.7767,30.2609,54.8436
2024-01-01 00:40:00,35.0198,32.4355,30.3314,104.5834
2024-01-01 00:41:00,87.3850,11.4605,30.5159,392.2692
2024-01-01 00:42:00,66.4208,76.8470,30.7072,210.5688
2024-01-01 00:43:00,8.3907,30.8581,31.0901,4.8378
2024-01-01 00:44:00,27.6808,45.6571,30.9236,143.0809
2024-01-01 00:45:00,83.8789,25.3750,30.6645,281.8692
2024-01-01 00:46:00,57.4341,59.6268,30.6825,208.1546
2024-01-01 00:47:00,41.7046,21.1930,30.3619,214.7605
2024-01-01 00:48:00,53.3031,46.9605,30.7179,210.8696
2024-01-01 00:49:00,62.9082,48.9726,30.5095,187.3588
2024-01-01 00:50:00,57.1519,72.5881,30.7355,208.8053
2024-01-01 00:51:00,39.5081,70.6509,30.7284,200.1717
2024-01-01 00:52:00,58.6985,74.5842,30.3262,279.8438
2024-01-01 00:53:00,85.5932,55.7907,30.1721,468.8546
2024-01-01 00:54:00,21.8904,26.2030,30.0387,105.0006
2024-01-01 00:55:00,78.4292,60.1296,30.1953,353.8607
2024-01-01 00:56:00,46.9810,13.0533,29.9449,183.1335
2024-01-01 00:57:00,37.9641,21.8844,29.9064,192.7122
2024-01-01 00:58:00,83.6648,18.7969,29.5975,406.2111
2024-01-01 00:59:00,79.5485,34.2429,29.5714,361.6287
2024-01-01 01:00:00,24.0742,37.0240,29.6977,97.7240
2024-01-01 01:01:00,20.0221,72.5687,29.7995,75.2197
2024-01-01 01:02:00,57.8424,87.2309,29.5499,203.2849
2024-01-01 01:03:00,31.2849,49.5079,29.3087,88.1653
2024-01-01 01:04:00,81.6171,29.1050,29.2023,376.2269
2024-01-01 01:05:00,12.1448,79.0439,29.1944,38.9686
2024-01-01 01:06:00,22.5713,49.0931,29.1246,56.9924
2024-01-01 01:07:00,45.2900,19.9573,29.3702,215.0766
2024-01-01 01:08:00,44.3948,77.5769,29.0322,169.7830
2024-01-01 01:09:00,8.0338,56.3963,28.6655,33.0895
2024-01-01 01:10:00,29.1518,79.7539,28.4853,143.4600
2024-01-01 01:11:00,48.6261,31.2496,28.3626,271.3119
2024-01-01 01:12:00,76.1309,66.8352,28.3316,373.1542
2024-01-01 01:13:00,41.7725,33.2203,27.9216,128.4302
2024-01-01 01:14:00,74.4257,61.1399,28.1343,318.1939
2024-01-01 01:15:00,5.6667,44.6707,27.9504,0.5395
2024-01-01 01:16:00,49.1397,27.7903,27.9687,132.3937
2024-01-01 01:17:00,58.9331,77.3449,28.0785,348.1672
2024-01-01 01:18:00,72.2355,14.5287,28.2112,323.8516
2024-01-01 01:19:00,50.3224,53.6212,28.5679,199.0385
2024-01-01 01:20:00,67.3306,78.2495,28.4038,371.2079
2024-01-01 01:21:00,38.3048,64.0584,28.2614,213.5021
2024-01-01 01:22:00,60.7180,85.0556,27.7270,243.7026
2024-01-01 01:23:00,11.2104,44.5735,28.1122,57.5290
2024-01-01 01:24:00,53.1573,52.4406,27.7884,144.1046
2024-01-01 01:25:00,84.9905,78.6530,27.9152,462.1262
2024-01-01 01:26:00,76.9602,23.8347,27.8773,362.1178
2024-01-01 01:27:00,32.5619,82.9278,27.7238,135.2093
2024-01-01 01:28:00,10.7442,42.8961,27.5542,74.2538
2024-01-01 01:29:00,11.0259,47.3129,27.9817,85.1927
2024-01-01 01:30:00,24.1719,11.0259,28.5965,88.5976
2024-01-01 01:31:00,24.0890,82.3127,28.4023,127.0167
2024-01-01 01:32:00,55.1287,75.7154,28.1530,283.6610
2024-01-01 01:33:00,43.9241,57.4791,27.9885,230.3197
2024-01-01 01:34:00,47.6041,82.0167,28.0424,228.4497
2024-01-01 01:35:00,70.6742,71.9731,28.1171,300.8692
2024-01-01 01:36:00,51.9847,59.7643,27.7558,296.1258
2024-01-01 01:37:00,37.0941,44.5197,28.1125,155.1414
2024-01-01 01:38:00,20.9499,89.0166,27.7151,82.7410
2024-01-01 01:39:00,9.9612,78.5374,27.9845,24.8228
2024-01-01 01:40:00,27.4777,52.7994,27.5203,149.9113
2024-01-01 01:41:00,31.5542,47.5517,27.3040,157.0479
2024-01-01 01:42:00,87.5422,81.5889,26.9098,512.2072
2024-01-01 01:43:00,7.2960,23.1500,26.7504,35.2975
2024-01-01 01:44:00,34.8089,32.9118,26.7045,170.3849
2024-01-01 01:45:00,66.8890,10.7291,26.9014,356.0409
2024-01-01 01:46:00,53.9119,60.0370,26.8159,271.4415
2024-01-01 01:47:00,25.0548,10.2625,26.6933,117.1245
2024-01-01 01:48:00,7.4978,74.7677,26.4334,28.7655
2024-01-01 01:49:00,79.7284,68.9486,26.2804,423.0196
2024-01-01 01:50:00,34.8214,25.2403,26.4425,103.9421
2024-01-01 01:51:00,53.6241,20.9492,26.8969,260.4518
2024-01-01 01:52:00,60.9217,29.7074,27.0542,203.0641
2024-01-01 01:53:00,29.5746,34.2851,27.5105,119.9196
2024-01-01 01:54:00,39.7821,36.1584,27.4431,214.3474
2024-01-01 01:55:00,50.9048,38.3340,27.6434,169.8706
2024-01-01 01:56:00,32.8318,82.4811,27.9724,164.4490
2024-01-01 01:57:00,72.4378,86.6234,27.9017,406.8104
2024-01-01 01:58:00,90.8221,63.7672,27.9196,418.6625
2024-01-01 01:59:00,19.6522,49.0876,27.7169,127.3282
2024-01-01 02:00:00,83.1567,17.7763,27.7084,305.4570
2024-01-01 02:01:00,66.0511,25.8116,27.6898,319.8327
2024-01-01 02:02:00,26.7947,85.6486,28.2223,78.3971
2024-01-01 02:03:00,86.0903,25.7118,27.8621,490.0971
2024-01-01 02:04:00,83.5343,30.0314,27.6610,261.4497
2024-01-01 02:05:00,67.6872,83.7196,28.0627,319.9088
2024-01-01 02:06:00,66.7902,14.4917,27.4916,288.6191
2024-01-01 02:07:00,30.5260,78.8936,27.6134,120.6164
2024-01-01 02:08:00,18.2112,60.7415,27.5809,105.8182
2024-01-01 02:09:00,17.8183,61.3343,27.2755,57.1443
2024-01-01 02:10:00,50.5370,38.3866,27.0461,250.5882
2024-01-01 02:11:00,65.2602,54.3262,26.8489,202.1259
2024-01-01 02:12:00,51.4654,59.3073,26.9019,210.8661
2024-01-01 02:13:00,62.1162,82.7235,27.0409,228.1799
2024-01-01 02:14:00,82.1450,12.6323,27.3897,278.4453
2024-01-01 02:15:00,93.5482,20.6152,27.7424,307.8704
2024-01-01 02:16:00,61.8876,85.6087,27.9535,327.3160
2024-01-01 02:17:00,92.2842,68.8589,27.8516,483.5451
2024-01-01 02:18:00,29.6224,26.6991,28.1906,144.8737
2024-01-01 02:19:00,94.1794,76.6881,27.7867,316.9110
2024-01-01 02:20:00,74.5280,23.9925,27.9886,418.5884
2024-01-01 02:21:00,58.5634,32.5693,28.3263,172.0676
2024-01-01 02:22:00,19.6478,71.9046,28.5405,95.1915
2024-01-01 02:23:00,92.9836,54.5688,28.4646,317.2830
2024-01-01 02:24:00,86.8908,48.4427,28.6716,406.3606
2024-01-01 02:25:00,93.0453,81.0935,28.5340,321.8491
2024-01-01 02:26:00,13.8710,38.9695,28.2019,40.1819
2024-01-01 02:27:00,15.3044,34.8862,27.7884,84.8855
2024-01-01 02:28:00,70.5511,52.6928,27.4947,243.7894
2024-01-01 02:29:00,8.6408,60.3449,26.9398,62.4550
2024-01-01 02:30:00,58.1645,41.7899,26.9444,197.2625
2024-01-01 02:31:00,55.1043,30.0847,27.0779,252.7952
