timestamp,cpu_percent,mem_percent,disk_percent,net_mbps
2024-01-01 00:00:00,6.7088,45.1405,29.8503,56.8257
2024-01-01 00:01:00,41.4990,23.5687,29.8518,219.6573
2024-01-01 00:02:00,49.9146,42.8426,29.3825,279.3849
2024-01-01 00:03:00,28.7044,77.0174,29.8682,165.5229
2024-01-01 00:04:00,6.8977,15.4455,29.9917,60.6139
2024-01-01 00:05:00,49.3971,58.0573,30.5586,278.7035
2024-01-01 00:06:00,74.4215,45.8240,30.5702,293.3350
2024-01-01 00:07:00,91.8100,27.5340,30.7422,316.3994
2024-01-01 00:08:00,11.7871,38.0859,31.0651,21.5110
2024-01-01 00:09:00,81.0393,85.5060,31.2866,277.8310
2024-01-01 00:10:00,63.7774,17.7068,31.7199,363.1692
2024-01-01 00:11:00,76.6116,79.1015,31.4901,258.8575
2024-01-01 00:12:00,80.2207,33.2375,32.0134,434.1301
2024-01-01 00:13:00,85.6498,28.7643,31.8031,283.7797
2024-01-01 00:14:00,76.3492,50.8835,32.0188,253.8320
2024-01-01 00:15:00,34.5549,54.7613,32.1876,158.1058
2024-01-01 00:16:00,56.9083,78.1383,32.3224,246.4114
2024-01-01 00:17:00,26.5273,51.5908,32.7915,103.4382
2024-01-01 00:18:00,27.9665,48.7133,32.9796,150.5469
2024-01-01 00:19:00,43.1958,64.5668,32.9722,143.3724
2024-01-01 00:20:00,69.8468,88.7017,32.7481,353.0313
2024-01-01 00:21:00,78.2129,76.2030,32.4322,436.9593
2024-01-01 00:22:00,93.4139,64.4083,32.4217,499.8520
2024-01-01 00:23:00,86.0873,54.5197,32.6840,425.8916
2024-01-01 00:24:00,31.4118,89.1976,32.4243,165.0289
2024-01-01 00:25:00,45.6062,68.2935,32.7218,183.4028
2024-01-01 00:26:00,83.1201,88.4663,32.5335,452.9998
2024-01-01 00:27:00,26.2316,32.4728,32.5293,174.9491
2024-01-01 00:28:00,88.0257,71.9059,32.3938,502.4942
2024-01-01 00:29:00,28.4274,78.6625,31.8974,157.8308
2024-01-01 00:30:00,57.1290,25.7670,31.7990,176.3682
2024-01-01 00:31:00,44.6215,17.0955,32.3179,183.8225
2024-01-01 00:32:00,57.3326,11.0382,32.7135,216.8840
2024-01-01 00:33:00,82.3242,80.5678,33.1340,306.2767
2024-01-01 00:34:00,6.4912,65.2921,33.0441,53.9901
2024-01-01 00:35:00,50.6972,40.0443,32.6779,230.1428
2024-01-01 00:36:00,31.0575,17.7385,32.6126,91.2685
2024-01-01 00:37:00,76.6069,23.2057,32.8226,456.9029
2024-01-01 00:38:00,55.0418,76.4914,32.7135,225.6141
2024-01-01 00:39:00,28.7721,29.4101,32.9905,90.0629
2024-01-01 00:40:00,40.5312,35.5917,33.7170,198.3215
2024-01-01 00:41:00,43.1822,17.2952,33.8201,106.2260
2024-01-01 00:42:00,72.2470,17.0737,33.5943,330.8426
2024-01-01 00:43:00,81.0850,81.4977,33.4623,498.7108
2024-01-01 00:44:00,29.4638,54.6468,32.8267,108.7684
2024-01-01 00:45:00,67.7158,14.9231,32.5556,352.7989
2024-01-01 00:46:00,93.0285,52.7795,32.1091,325.8480
2024-01-01 00:47:00,94.6954,30.2650,32.6598,544.4185
2024-01-01 00:48:00,8.7028,88.7602,33.0095,44.5064
